,secID,ticker,secShortName,endDate,NAV,publishDate,ACCUM_NAV,currencyCd,ADJUST_NAV,navChg,navChgPct,adjNavChgPct,partyID,partyShortName
172,510050.XSHG,510050,华夏上证50ETF,2015-09-16,2.244,2015-09-17,3.001,CNY,3.2114,0.065,2.983,2.9822,26812,华夏基金
173,510050.XSHG,510050,华夏上证50ETF,2015-09-17,2.198,2015-09-18,2.947,CNY,3.1456,-0.046,-2.0499,-2.049,26812,华夏基金
174,510050.XSHG,510050,华夏上证50ETF,2015-09-18,2.202,2015-09-19,2.951,CNY,3.1513,0.004,0.182,0.1812,26812,华夏基金
175,510050.XSHG,510050,华夏上证50ETF,2015-09-21,2.217,2015-09-22,2.969,CNY,3.1727,0.015,0.6812,0.679,26812,华夏基金
176,510050.XSHG,510050,华夏上证50ETF,2015-09-22,2.24,2015-09-23,2.996,CNY,3.2057,0.023,1.0374,1.0401,26812,华夏基金
177,510050.XSHG,510050,华夏上证50ETF,2015-09-23,2.183,2015-09-24,2.929,CNY,3.1241,-0.057,-2.5446,-2.5455,26812,华夏基金
178,510050.XSHG,510050,华夏上证50ETF,2015-09-24,2.192,2015-09-25,2.939,CNY,3.137,0.009,0.4123,0.4129,26812,华夏基金
179,510050.XSHG,510050,华夏上证50ETF,2015-09-25,2.187,2015-09-26,2.934,CNY,3.1298,-0.005,-0.2281,-0.2296,26812,华夏基金
180,510050.XSHG,510050,华夏上证50ETF,2015-09-28,2.174,2015-09-29,2.918,CNY,3.1112,-0.013,-0.5944,-0.5943,26812,华夏基金
181,510050.XSHG,510050,华夏上证50ETF,2015-09-29,2.132,2015-09-30,2.868,CNY,3.0511,-0.042,-1.9319,-1.9318,26812,华夏基金
182,510050.XSHG,510050,华夏上证50ETF,2015-09-30,2.151,2015-10-01,2.891,CNY,3.0783,0.019,0.8912,0.8914,26812,华夏基金
183,510050.XSHG,510050,华夏上证50ETF,2015-10-08,2.195,2015-10-09,2.943,CNY,3.1413,0.044,2.0456,2.0465,26812,华夏基金
184,510050.XSHG,510050,华夏上证50ETF,2015-10-09,2.222,2015-10-10,2.975,CNY,3.1799,0.027,1.2301,1.2287,26812,华夏基金
185,510050.XSHG,510050,华夏上证50ETF,2015-10-12,2.285,2015-10-13,3.05,CNY,3.2701,0.063,2.8353,2.8365,26812,华夏基金
186,510050.XSHG,510050,华夏上证50ETF,2015-10-13,2.273,2015-10-14,3.035,CNY,3.2529,-0.012,-0.5252,-0.526,26812,华夏基金
187,510050.XSHG,510050,华夏上证50ETF,2015-10-14,2.256,2015-10-15,3.015,CNY,3.2286,-0.017,-0.7479,-0.7471,26812,华夏基金
188,510050.XSHG,510050,华夏上证50ETF,2015-10-15,2.299,2015-10-16,3.066,CNY,3.2901,0.043,1.906,1.9048,26812,华夏基金
189,510050.XSHG,510050,华夏上证50ETF,2015-10-16,2.324,2015-10-17,3.096,CNY,3.3259,0.025,1.0874,1.0881,26812,华夏基金
190,510050.XSHG,510050,华夏上证50ETF,2015-10-19,2.319,2015-10-20,3.09,CNY,3.3187,-0.005,-0.2151,-0.2165,26812,华夏基金
191,510050.XSHG,510050,华夏上证50ETF,2015-10-20,2.337,2015-10-21,3.111,CNY,3.3445,0.018,0.7762,0.7774,26812,华夏基金
192,510050.XSHG,510050,华夏上证50ETF,2015-10-21,2.34,2015-10-22,3.115,CNY,3.3488,0.003,0.1284,0.1285,26812,华夏基金
193,510050.XSHG,510050,华夏上证50ETF,2015-10-22,2.332,2015-10-23,3.105,CNY,3.3373,-0.008,-0.3419,-0.3435,26812,华夏基金
194,510050.XSHG,510050,华夏上证50ETF,2015-10-23,2.343,2015-10-24,3.118,CNY,3.3531,0.011,0.4717,0.4734,26812,华夏基金
195,510050.XSHG,510050,华夏上证50ETF,2015-10-26,2.349,2015-10-27,3.125,CNY,3.3617,0.006,0.2561,0.2564,26812,华夏基金
196,510050.XSHG,510050,华夏上证50ETF,2015-10-27,2.349,2015-10-28,3.125,CNY,3.3617,0.0,0.0,0.0,26812,华夏基金
197,510050.XSHG,510050,华夏上证50ETF,2015-10-28,2.311,2015-10-29,3.08,CNY,3.3073,-0.038,-1.6177,-1.6183,26812,华夏基金
198,510050.XSHG,510050,华夏上证50ETF,2015-10-29,2.307,2015-10-30,3.076,CNY,3.3015,-0.004,-0.1731,-0.1754,26812,华夏基金
199,510050.XSHG,510050,华夏上证50ETF,2015-10-30,2.313,2015-10-31,3.083,CNY,3.3101,0.006,0.2601,0.2604,26812,华夏基金
200,510050.XSHG,510050,华夏上证50ETF,2015-11-02,2.281,2015-11-03,3.045,CNY,3.2643,-0.032,-1.3835,-1.3837,26812,华夏基金
201,510050.XSHG,510050,华夏上证50ETF,2015-11-03,2.273,2015-11-04,3.035,CNY,3.2529,-0.008,-0.3507,-0.3493,26812,华夏基金
202,510050.XSHG,510050,华夏上证50ETF,2015-11-04,2.369,2015-11-05,3.149,CNY,3.3903,0.096,4.2235,4.2239,26812,华夏基金
203,510050.XSHG,510050,华夏上证50ETF,2015-11-05,2.437,2015-11-06,3.23,CNY,3.4876,0.068,2.8704,2.8699,26812,华夏基金
204,510050.XSHG,510050,华夏上证50ETF,2015-11-06,2.489,2015-11-07,3.291,CNY,3.562,0.052,2.1338,2.1332,26812,华夏基金
205,510050.XSHG,510050,华夏上证50ETF,2015-11-09,2.528,2015-11-10,3.337,CNY,3.6178,0.039,1.5669,1.5665,26812,华夏基金
206,510050.XSHG,510050,华夏上证50ETF,2015-11-10,2.517,2015-11-11,3.324,CNY,3.6021,-0.011,-0.4351,-0.434,26812,华夏基金
207,510050.XSHG,510050,华夏上证50ETF,2015-11-11,2.5,2015-11-12,3.304,CNY,3.5777,-0.017,-0.6754,-0.6774,26812,华夏基金
208,510050.XSHG,510050,华夏上证50ETF,2015-11-12,2.472,2015-11-13,3.271,CNY,3.5377,-0.028,-1.12,-1.1181,26812,华夏基金
209,510050.XSHG,510050,华夏上证50ETF,2015-11-13,2.444,2015-11-14,3.238,CNY,3.4976,-0.028,-1.1327,-1.1336,26812,华夏基金
210,510050.XSHG,510050,华夏上证50ETF,2015-11-16,2.443,2015-11-17,3.237,CNY,3.4962,-0.001,-0.0409,-0.0401,26812,华夏基金
211,510050.XSHG,510050,华夏上证50ETF,2015-11-17,2.449,2015-11-18,3.244,CNY,3.5048,0.006,0.2456,0.2459,26812,华夏基金
212,510050.XSHG,510050,华夏上证50ETF,2015-11-18,2.436,2015-11-19,3.228,CNY,3.4862,-0.013,-0.5308,-0.5308,26812,华夏基金
213,510050.XSHG,510050,华夏上证50ETF,2015-11-19,2.464,2015-11-20,3.261,CNY,3.5262,0.028,1.1494,1.1473,26812,华夏基金
214,510050.XSHG,510050,华夏上证50ETF,2015-11-20,2.462,2015-11-21,3.259,CNY,3.5234,-0.002,-0.0812,-0.0795,26812,华夏基金
215,510050.XSHG,510050,华夏上证50ETF,2015-11-23,2.453,2015-11-24,3.248,CNY,3.5105,-0.009,-0.3656,-0.3662,26812,华夏基金
216,510050.XSHG,510050,华夏上证50ETF,2015-11-24,2.444,2015-11-25,3.238,CNY,3.4976,-0.009,-0.3669,-0.3675,26812,华夏基金
217,510050.XSHG,510050,华夏上证50ETF,2015-11-25,2.455,2015-11-26,3.251,CNY,3.5133,0.011,0.4501,0.4488,26812,华夏基金
218,510050.XSHG,510050,华夏上证50ETF,2015-11-26,2.447,2015-11-27,3.241,CNY,3.5019,-0.008,-0.3259,-0.3245,26812,华夏基金
219,510050.XSHG,510050,华夏上证50ETF,2015-11-27,2.334,2015-11-28,3.108,CNY,3.3402,-0.113,-4.6179,-4.6175,26812,华夏基金
220,510050.XSHG,510050,华夏上证50ETF,2015-11-30,2.335,2015-12-01,3.109,CNY,3.3416,0.001,0.0428,0.0419,26812,华夏基金
221,510050.XSHG,510050,华夏上证50ETF,2015-12-01,2.344,2015-12-02,3.119,CNY,3.3545,0.009,0.3854,0.386,26812,华夏基金
222,510050.XSHG,510050,华夏上证50ETF,2015-12-02,2.455,2015-12-03,3.251,CNY,3.5133,0.111,4.7355,4.7339,26812,华夏基金
223,510050.XSHG,510050,华夏上证50ETF,2015-12-03,2.458,2015-12-04,3.254,CNY,3.5176,0.003,0.1222,0.1223,26812,华夏基金
224,510050.XSHG,510050,华夏上证50ETF,2015-12-04,2.395,2015-12-05,3.18,CNY,3.4275,-0.063,-2.5631,-2.5615,26812,华夏基金
225,510050.XSHG,510050,华夏上证50ETF,2015-12-07,2.393,2015-12-08,3.177,CNY,3.4246,-0.002,-0.0835,-0.0847,26812,华夏基金
226,510050.XSHG,510050,华夏上证50ETF,2015-12-08,2.363,2015-12-09,3.142,CNY,3.3817,-0.03,-1.2537,-1.2528,26812,华夏基金
227,510050.XSHG,510050,华夏上证50ETF,2015-12-09,2.368,2015-12-10,3.148,CNY,3.3888,0.005,0.2116,0.2099,26812,华夏基金
228,510050.XSHG,510050,华夏上证50ETF,2015-12-10,2.356,2015-12-11,3.134,CNY,3.3717,-0.012,-0.5068,-0.5047,26812,华夏基金
229,510050.XSHG,510050,华夏上证50ETF,2015-12-11,2.342,2015-12-12,3.117,CNY,3.3516,-0.014,-0.5942,-0.5962,26812,华夏基金
230,510050.XSHG,510050,华夏上证50ETF,2015-12-14,2.41,2015-12-15,3.198,CNY,3.4489,0.068,2.9035,2.903,26812,华夏基金
231,510050.XSHG,510050,华夏上证50ETF,2015-12-15,2.381,2015-12-16,3.163,CNY,3.4074,-0.029,-1.2033,-1.2033,26812,华夏基金
232,510050.XSHG,510050,华夏上证50ETF,2015-12-16,2.374,2015-12-17,3.155,CNY,3.3974,-0.007,-0.294,-0.2935,26812,华夏基金
233,510050.XSHG,510050,华夏上证50ETF,2015-12-17,2.405,2015-12-18,3.192,CNY,3.4418,0.031,1.3058,1.3068,26812,华夏基金
234,510050.XSHG,510050,华夏上证50ETF,2015-12-18,2.42,2015-12-19,3.209,CNY,3.4633,0.015,0.6237,0.6246,26812,华夏基金
235,510050.XSHG,510050,华夏上证50ETF,2015-12-21,2.495,2015-12-22,3.298,CNY,3.5706,0.075,3.0992,3.0982,26812,华夏基金
236,510050.XSHG,510050,华夏上证50ETF,2015-12-22,2.491,2015-12-23,3.293,CNY,3.5649,-0.004,-0.1603,-0.1597,26812,华夏基金
237,510050.XSHG,510050,华夏上证50ETF,2015-12-23,2.497,2015-12-24,3.301,CNY,3.5735,0.006,0.2409,0.2412,26812,华夏基金
238,510050.XSHG,510050,华夏上证50ETF,2015-12-24,2.477,2015-12-25,3.277,CNY,3.5448,-0.02,-0.801,-0.8032,26812,华夏基金
239,510050.XSHG,510050,华夏上证50ETF,2015-12-25,2.488,2015-12-26,3.29,CNY,3.5606,0.011,0.4441,0.4457,26812,华夏基金
240,510050.XSHG,510050,华夏上证50ETF,2015-12-28,2.411,2015-12-29,3.199,CNY,3.4504,-0.077,-3.0949,-3.095,26812,华夏基金
241,510050.XSHG,510050,华夏上证50ETF,2015-12-29,2.431,2015-12-30,3.222,CNY,3.479,0.02,0.8295,0.8288,26812,华夏基金
242,510050.XSHG,510050,华夏上证50ETF,2015-12-30,2.431,2015-12-31,3.222,CNY,3.479,0.0,0.0,0.0,26812,华夏基金
243,510050.XSHG,510050,华夏上证50ETF,2015-12-31,2.419,2016-01-01,3.208,CNY,3.4618,-0.012,-0.4936,-0.4944,26812,华夏基金
244,510050.XSHG,510050,华夏上证50ETF,2016-01-04,2.272,2016-01-05,3.034,CNY,3.2515,-0.147,-6.0769,-6.0749,26812,华夏基金
245,510050.XSHG,510050,华夏上证50ETF,2016-01-05,2.289,2016-01-06,3.054,CNY,3.2758,0.017,0.7482,0.7473,26812,华夏基金
246,510050.XSHG,510050,华夏上证50ETF,2016-01-06,2.318,2016-01-07,3.089,CNY,3.3173,0.029,1.2669,1.2668,26812,华夏基金
247,510050.XSHG,510050,华夏上证50ETF,2016-01-07,2.184,2016-01-08,2.93,CNY,3.1255,-0.134,-5.7808,-5.7819,26812,华夏基金
248,510050.XSHG,510050,华夏上证50ETF,2016-01-08,2.222,2016-01-09,2.975,CNY,3.1799,0.038,1.7399,1.7405,26812,华夏基金
249,510050.XSHG,510050,华夏上证50ETF,2016-01-11,2.125,2016-01-12,2.86,CNY,3.0411,-0.097,-4.3654,-4.365,26812,华夏基金
250,510050.XSHG,510050,华夏上证50ETF,2016-01-12,2.135,2016-01-13,2.872,CNY,3.0554,0.01,0.4706,0.4702,26812,华夏基金
251,510050.XSHG,510050,华夏上证50ETF,2016-01-13,2.11,2016-01-14,2.842,CNY,3.0196,-0.025,-1.171,-1.1717,26812,华夏基金
252,510050.XSHG,510050,华夏上证50ETF,2016-01-14,2.136,2016-01-15,2.873,CNY,3.0568,0.026,1.2322,1.2319,26812,华夏基金
253,510050.XSHG,510050,华夏上证50ETF,2016-01-15,2.076,2016-01-16,2.802,CNY,2.971,-0.06,-2.809,-2.8069,26812,华夏基金
254,510050.XSHG,510050,华夏上证50ETF,2016-01-18,2.074,2016-01-19,2.8,CNY,2.9681,-0.002,-0.0963,-0.0977,26812,华夏基金
255,510050.XSHG,510050,华夏上证50ETF,2016-01-19,2.132,2016-01-20,2.868,CNY,3.0511,0.058,2.7965,2.7964,26812,华夏基金
256,510050.XSHG,510050,华夏上证50ETF,2016-01-20,2.093,2016-01-21,2.822,CNY,2.9953,-0.039,-1.8293,-1.8289,26812,华夏基金
257,510050.XSHG,510050,华夏上证50ETF,2016-01-21,2.046,2016-01-22,2.767,CNY,2.928,-0.047,-2.2456,-2.2469,26812,华夏基金
258,510050.XSHG,510050,华夏上证50ETF,2016-01-22,2.066,2016-01-23,2.79,CNY,2.9566,0.02,0.9775,0.9767,26812,华夏基金
259,510050.XSHG,510050,华夏上证50ETF,2016-01-25,2.07,2016-01-26,2.795,CNY,2.9624,0.004,0.1936,0.1961,26812,华夏基金
260,510050.XSHG,510050,华夏上证50ETF,2016-01-26,1.958,2016-01-27,2.662,CNY,2.8021,-0.112,-5.4106,-5.4112,26812,华夏基金
261,510050.XSHG,510050,华夏上证50ETF,2016-01-27,1.959,2016-01-28,2.664,CNY,2.8035,0.001,0.0511,0.0499,26812,华夏基金
262,510050.XSHG,510050,华夏上证50ETF,2016-01-28,1.919,2016-01-29,2.616,CNY,2.7463,-0.04,-2.0419,-2.0404,26812,华夏基金
263,510050.XSHG,510050,华夏上证50ETF,2016-01-29,1.979,2016-01-30,2.687,CNY,2.8321,0.06,3.1266,3.1242,26812,华夏基金
264,510050.XSHG,510050,华夏上证50ETF,2016-02-01,1.942,2016-02-02,2.644,CNY,2.7792,-0.037,-1.8696,-1.8679,26812,华夏基金
265,510050.XSHG,510050,华夏上证50ETF,2016-02-02,1.973,2016-02-03,2.68,CNY,2.8236,0.031,1.5963,1.5975,26812,华夏基金
266,510050.XSHG,510050,华夏上证50ETF,2016-02-03,1.956,2016-02-04,2.66,CNY,2.7992,-0.017,-0.8616,-0.8642,26812,华夏基金
267,510050.XSHG,510050,华夏上证50ETF,2016-02-04,1.977,2016-02-05,2.685,CNY,2.8293,0.021,1.0736,1.0753,26812,华夏基金
268,510050.XSHG,510050,华夏上证50ETF,2016-02-05,1.97,2016-02-06,2.677,CNY,2.8193,-0.007,-0.3541,-0.3535,26812,华夏基金
269,510050.XSHG,510050,华夏上证50ETF,2016-02-15,1.951,2016-02-16,2.654,CNY,2.7921,-0.019,-0.9645,-0.9648,26812,华夏基金
270,510050.XSHG,510050,华夏上证50ETF,2016-02-16,2.003,2016-02-17,2.716,CNY,2.8665,0.052,2.6653,2.6646,26812,华夏基金
271,510050.XSHG,510050,华夏上证50ETF,2016-02-17,2.017,2016-02-18,2.732,CNY,2.8865,0.014,0.699,0.6977,26812,华夏基金
272,510050.XSHG,510050,华夏上证50ETF,2016-02-18,2.011,2016-02-19,2.725,CNY,2.8779,-0.006,-0.2975,-0.298,26812,华夏基金
273,510050.XSHG,510050,华夏上证50ETF,2016-02-19,2.006,2016-02-20,2.719,CNY,2.8708,-0.005,-0.2486,-0.2468,26812,华夏基金
274,510050.XSHG,510050,华夏上证50ETF,2016-02-22,2.055,2016-02-23,2.777,CNY,2.9409,0.049,2.4427,2.4418,26812,华夏基金
275,510050.XSHG,510050,华夏上证50ETF,2016-02-23,2.031,2016-02-24,2.749,CNY,2.9066,-0.024,-1.1679,-1.1664,26812,华夏基金
276,510050.XSHG,510050,华夏上证50ETF,2016-02-24,2.043,2016-02-25,2.763,CNY,2.9237,0.012,0.5908,0.5883,26812,华夏基金
277,510050.XSHG,510050,华夏上证50ETF,2016-02-25,1.935,2016-02-26,2.635,CNY,2.7692,-0.108,-5.2863,-5.2844,26812,华夏基金
278,510050.XSHG,510050,华夏上证50ETF,2016-02-26,1.959,2016-02-27,2.664,CNY,2.8035,0.024,1.2403,1.2386,26812,华夏基金
279,510050.XSHG,510050,华夏上证50ETF,2016-02-29,1.948,2016-03-01,2.651,CNY,2.7878,-0.011,-0.5615,-0.5601,26812,华夏基金
280,510050.XSHG,510050,华夏上证50ETF,2016-03-01,1.977,2016-03-02,2.685,CNY,2.8293,0.029,1.4887,1.4886,26812,华夏基金
281,510050.XSHG,510050,华夏上证50ETF,2016-03-02,2.046,2016-03-03,2.767,CNY,2.928,0.069,3.4901,3.4884,26812,华夏基金
282,510050.XSHG,510050,华夏上证50ETF,2016-03-03,2.056,2016-03-04,2.778,CNY,2.9423,0.01,0.4888,0.4883,26812,华夏基金
283,510050.XSHG,510050,华夏上证50ETF,2016-03-04,2.124,2016-03-05,2.859,CNY,3.0397,0.068,3.3074,3.3103,26812,华夏基金
284,510050.XSHG,510050,华夏上证50ETF,2016-03-07,2.109,2016-03-08,2.841,CNY,3.0182,-0.015,-0.7062,-0.7074,26812,华夏基金
285,510050.XSHG,510050,华夏上证50ETF,2016-03-08,2.117,2016-03-09,2.851,CNY,3.0296,0.008,0.3793,0.3777,26812,华夏基金
286,510050.XSHG,510050,华夏上证50ETF,2016-03-09,2.113,2016-03-10,2.846,CNY,3.0239,-0.004,-0.1889,-0.1882,26812,华夏基金
287,510050.XSHG,510050,华夏上证50ETF,2016-03-10,2.064,2016-03-11,2.788,CNY,2.9538,-0.049,-2.319,-2.3182,26812,华夏基金
288,510050.XSHG,510050,华夏上证50ETF,2016-03-11,2.073,2016-03-12,2.799,CNY,2.9667,0.009,0.436,0.4367,26812,华夏基金
289,510050.XSHG,510050,华夏上证50ETF,2016-03-14,2.08,2016-03-15,2.807,CNY,2.9767,0.007,0.3377,0.337,26812,华夏基金
290,510050.XSHG,510050,华夏上证50ETF,2016-03-15,2.102,2016-03-16,2.833,CNY,3.0082,0.022,1.0577,1.0582,26812,华夏基金
291,510050.XSHG,510050,华夏上证50ETF,2016-03-16,2.137,2016-03-17,2.874,CNY,3.0583,0.035,1.6651,1.6654,26812,华夏基金
292,510050.XSHG,510050,华夏上证50ETF,2016-03-17,2.132,2016-03-18,2.868,CNY,3.0511,-0.005,-0.234,-0.2355,26812,华夏基金
293,510050.XSHG,510050,华夏上证50ETF,2016-03-18,2.142,2016-03-19,2.88,CNY,3.0654,0.01,0.469,0.4686,26812,华夏基金
294,510050.XSHG,510050,华夏上证50ETF,2016-03-21,2.193,2016-03-22,2.941,CNY,3.1384,0.051,2.381,2.3814,26812,华夏基金
295,510050.XSHG,510050,华夏上证50ETF,2016-03-22,2.173,2016-03-23,2.917,CNY,3.1098,-0.02,-0.912,-0.9113,26812,华夏基金
296,510050.XSHG,510050,华夏上证50ETF,2016-03-23,2.175,2016-03-24,2.919,CNY,3.1126,0.002,0.092,0.09,26812,华夏基金
297,510050.XSHG,510050,华夏上证50ETF,2016-03-24,2.138,2016-03-25,2.876,CNY,3.0597,-0.037,-1.7011,-1.6996,26812,华夏基金
298,510050.XSHG,510050,华夏上证50ETF,2016-03-25,2.149,2016-03-26,2.889,CNY,3.0754,0.011,0.5145,0.5131,26812,华夏基金
299,510050.XSHG,510050,华夏上证50ETF,2016-03-28,2.123,2016-03-29,2.858,CNY,3.0382,-0.026,-1.2099,-1.2096,26812,华夏基金
300,510050.XSHG,510050,华夏上证50ETF,2016-03-29,2.108,2016-03-30,2.84,CNY,3.0168,-0.015,-0.7065,-0.7044,26812,华夏基金
301,510050.XSHG,510050,华夏上证50ETF,2016-03-30,2.157,2016-03-31,2.898,CNY,3.0869,0.049,2.3245,2.3236,26812,华夏基金
302,510050.XSHG,510050,华夏上证50ETF,2016-03-31,2.156,2016-04-01,2.897,CNY,3.0854,-0.001,-0.0464,-0.0486,26812,华夏基金
303,510050.XSHG,510050,华夏上证50ETF,2016-04-01,2.167,2016-04-02,2.91,CNY,3.1012,0.011,0.5102,0.512,26812,华夏基金
304,510050.XSHG,510050,华夏上证50ETF,2016-04-05,2.179,2016-04-06,2.924,CNY,3.1184,0.012,0.5538,0.5546,26812,华夏基金
305,510050.XSHG,510050,华夏上证50ETF,2016-04-06,2.167,2016-04-07,2.91,CNY,3.1012,-0.012,-0.5507,-0.5516,26812,华夏基金
306,510050.XSHG,510050,华夏上证50ETF,2016-04-07,2.139,2016-04-08,2.877,CNY,3.0611,-0.028,-1.2921,-1.2931,26812,华夏基金
307,510050.XSHG,510050,华夏上证50ETF,2016-04-08,2.124,2016-04-09,2.859,CNY,3.0397,-0.015,-0.7013,-0.6991,26812,华夏基金
308,510050.XSHG,510050,华夏上证50ETF,2016-04-11,2.148,2016-04-12,2.887,CNY,3.074,0.024,1.1299,1.1284,26812,华夏基金
309,510050.XSHG,510050,华夏上证50ETF,2016-04-12,2.143,2016-04-13,2.881,CNY,3.0668,-0.005,-0.2328,-0.2343,26812,华夏基金
310,510050.XSHG,510050,华夏上证50ETF,2016-04-13,2.17,2016-04-14,2.913,CNY,3.1055,0.027,1.2599,1.2619,26812,华夏基金
311,510050.XSHG,510050,华夏上证50ETF,2016-04-14,2.178,2016-04-15,2.923,CNY,3.1169,0.008,0.3687,0.367,26812,华夏基金
312,510050.XSHG,510050,华夏上证50ETF,2016-04-15,2.181,2016-04-16,2.926,CNY,3.1212,0.003,0.1377,0.1379,26812,华夏基金
313,510050.XSHG,510050,华夏上证50ETF,2016-04-18,2.157,2016-04-19,2.898,CNY,3.0869,-0.024,-1.1004,-1.099,26812,华夏基金
314,510050.XSHG,510050,华夏上证50ETF,2016-04-19,2.163,2016-04-20,2.905,CNY,3.0955,0.006,0.2782,0.2785,26812,华夏基金
315,510050.XSHG,510050,华夏上证50ETF,2016-04-20,2.154,2016-04-21,2.894,CNY,3.0826,-0.009,-0.4161,-0.4168,26812,华夏基金
316,510050.XSHG,510050,华夏上证50ETF,2016-04-21,2.147,2016-04-22,2.886,CNY,3.0726,-0.007,-0.325,-0.3245,26812,华夏基金
317,510050.XSHG,510050,华夏上证50ETF,2016-04-22,2.157,2016-04-23,2.898,CNY,3.0869,0.01,0.4658,0.4654,26812,华夏基金
318,510050.XSHG,510050,华夏上证50ETF,2016-04-25,2.147,2016-04-26,2.886,CNY,3.0726,-0.01,-0.4636,-0.4633,26812,华夏基金
319,510050.XSHG,510050,华夏上证50ETF,2016-04-26,2.155,2016-04-27,2.896,CNY,3.084,0.008,0.3726,0.371,26812,华夏基金
320,510050.XSHG,510050,华夏上证50ETF,2016-04-27,2.144,2016-04-28,2.883,CNY,3.0683,-0.011,-0.5104,-0.5091,26812,华夏基金
321,510050.XSHG,510050,华夏上证50ETF,2016-04-28,2.141,2016-04-29,2.879,CNY,3.064,-0.003,-0.1399,-0.1402,26812,华夏基金
322,510050.XSHG,510050,华夏上证50ETF,2016-04-29,2.135,2016-04-30,2.872,CNY,3.0554,-0.006,-0.2802,-0.2807,26812,华夏基金
323,510050.XSHG,510050,华夏上证50ETF,2016-05-03,2.157,2016-05-04,2.898,CNY,3.0869,0.022,1.0304,1.0309,26812,华夏基金
324,510050.XSHG,510050,华夏上证50ETF,2016-05-04,2.152,2016-05-05,2.892,CNY,3.0797,-0.005,-0.2318,-0.2333,26812,华夏基金
325,510050.XSHG,510050,华夏上证50ETF,2016-05-05,2.152,2016-05-06,2.892,CNY,3.0797,0.0,0.0,0.0,26812,华夏基金
326,510050.XSHG,510050,华夏上证50ETF,2016-05-06,2.108,2016-05-07,2.84,CNY,3.0168,-0.044,-2.0446,-2.0425,26812,华夏基金
327,510050.XSHG,510050,华夏上证50ETF,2016-05-09,2.073,2016-05-10,2.799,CNY,2.9667,-0.035,-1.6603,-1.6608,26812,华夏基金
328,510050.XSHG,510050,华夏上证50ETF,2016-05-10,2.073,2016-05-11,2.799,CNY,2.9667,0.0,0.0,0.0,26812,华夏基金
329,510050.XSHG,510050,华夏上证50ETF,2016-05-11,2.079,2016-05-12,2.806,CNY,2.9753,0.006,0.2894,0.2898,26812,华夏基金
330,510050.XSHG,510050,华夏上证50ETF,2016-05-12,2.086,2016-05-13,2.814,CNY,2.9853,0.007,0.3367,0.3361,26812,华夏基金
331,510050.XSHG,510050,华夏上证50ETF,2016-05-13,2.077,2016-05-14,2.803,CNY,2.9724,-0.009,-0.4314,-0.4322,26812,华夏基金
332,510050.XSHG,510050,华夏上证50ETF,2016-05-16,2.083,2016-05-17,2.81,CNY,2.981,0.006,0.2889,0.2893,26812,华夏基金
333,510050.XSHG,510050,华夏上证50ETF,2016-05-17,2.078,2016-05-18,2.805,CNY,2.9738,-0.005,-0.24,-0.2416,26812,华夏基金
334,510050.XSHG,510050,华夏上证50ETF,2016-05-18,2.081,2016-05-19,2.808,CNY,2.9781,0.003,0.1444,0.1445,26812,华夏基金
335,510050.XSHG,510050,华夏上证50ETF,2016-05-19,2.076,2016-05-20,2.802,CNY,2.971,-0.005,-0.2403,-0.2385,26812,华夏基金
336,510050.XSHG,510050,华夏上证50ETF,2016-05-20,2.085,2016-05-21,2.813,CNY,2.9838,0.009,0.4335,0.4308,26812,华夏基金
337,510050.XSHG,510050,华夏上证50ETF,2016-05-23,2.084,2016-05-24,2.812,CNY,2.9824,-0.001,-0.048,-0.047,26812,华夏基金
338,510050.XSHG,510050,华夏上证50ETF,2016-05-24,2.069,2016-05-25,2.794,CNY,2.9609,-0.015,-0.7198,-0.7209,26812,华夏基金
339,510050.XSHG,510050,华夏上证50ETF,2016-05-25,2.074,2016-05-26,2.8,CNY,2.9681,0.005,0.2417,0.2431,26812,华夏基金
340,510050.XSHG,510050,华夏上证50ETF,2016-05-26,2.078,2016-05-27,2.805,CNY,2.9738,0.004,0.1929,0.192,26812,华夏基金
341,510050.XSHG,510050,华夏上证50ETF,2016-05-27,2.077,2016-05-28,2.803,CNY,2.9724,-0.001,-0.0481,-0.0471,26812,华夏基金
342,510050.XSHG,510050,华夏上证50ETF,2016-05-30,2.094,2016-05-31,2.823,CNY,2.9967,0.017,0.8185,0.8175,26812,华夏基金
343,510050.XSHG,510050,华夏上证50ETF,2016-05-31,2.157,2016-06-01,2.898,CNY,3.0869,0.063,3.0086,3.0099,26812,华夏基金
344,510050.XSHG,510050,华夏上证50ETF,2016-06-01,2.14,2016-06-02,2.878,CNY,3.0626,-0.017,-0.7881,-0.7872,26812,华夏基金
345,510050.XSHG,510050,华夏上证50ETF,2016-06-02,2.139,2016-06-03,2.877,CNY,3.0611,-0.001,-0.0467,-0.049,26812,华夏基金
346,510050.XSHG,510050,华夏上证50ETF,2016-06-03,2.154,2016-06-04,2.894,CNY,3.0826,0.015,0.7013,0.7023,26812,华夏基金
347,510050.XSHG,510050,华夏上证50ETF,2016-06-06,2.142,2016-06-07,2.88,CNY,3.0654,-0.012,-0.5571,-0.558,26812,华夏基金
348,510050.XSHG,510050,华夏上证50ETF,2016-06-07,2.145,2016-06-08,2.884,CNY,3.0697,0.003,0.1401,0.1402,26812,华夏基金
349,510050.XSHG,510050,华夏上证50ETF,2016-06-08,2.139,2016-06-09,2.877,CNY,3.0611,-0.006,-0.2797,-0.2802,26812,华夏基金
